contig,feature,start,end,strand,gene_id,biotype
contig007,start_codon,12557,12559,+,JX73_00210,protein_coding
contig007,stop_codon,12800,12802,+,JX73_00210,protein_coding
contig007,gene,12857,12961,+,JX73_00215,rRNA
contig007,transcript,12857,12961,+,JX73_00215,rRNA
contig007,exon,12857,12961,+,JX73_00215,rRNA
contig007,gene,13048,14244,+,JX73_00220,protein_coding
contig007,transcript,13048,14244,+,JX73_00220,protein_coding
contig007,exon,13048,14244,+,JX73_00220,protein_coding
contig007,CDS,13048,14241,+,JX73_00220,protein_coding
contig007,start_codon,13048,13050,+,JX73_00220,protein_coding
contig007,stop_codon,14242,14244,+,JX73_00220,protein_coding
contig007,gene,14293,16116,+,JX73_00225,protein_coding
contig007,transcript,14293,16116,+,JX73_00225,protein_coding
contig007,exon,14293,16116,+,JX73_00225,protein_coding
contig007,CDS,14293,16113,+,JX73_00225,protein_coding
contig007,start_codon,14293,14295,+,JX73_00225,protein_coding
contig007,stop_codon,16114,16116,+,JX73_00225,protein_coding
contig007,gene,16109,17986,+,JX73_00230,protein_coding
contig007,transcript,16109,17986,+,JX73_00230,protein_coding
contig007,exon,16109,17986,+,JX73_00230,protein_coding
contig007,CDS,16109,17983,+,JX73_00230,protein_coding
contig007,start_codon,16109,16111,+,JX73_00230,protein_coding
contig007,stop_codon,17984,17986,+,JX73_00230,protein_coding
contig007,gene,18027,19526,-,JX73_00235,protein_coding
contig007,transcript,18027,19526,-,JX73_00235,protein_coding
contig007,exon,18027,19526,-,JX73_00235,protein_coding
contig007,CDS,18030,19526,-,JX73_00235,protein_coding
contig007,start_codon,19524,19526,-,JX73_00235,protein_coding
contig007,stop_codon,18027,18029,-,JX73_00235,protein_coding
contig007,gene,19786,19874,+,JX73_00240,tRNA
contig007,transcript,19786,19874,+,JX73_00240,tRNA
contig007,exon,19786,19874,+,JX73_00240,tRNA
contig007,gene,20122,22869,+,JX73_00245,protein_coding
contig007,transcript,20122,22869,+,JX73_00245,protein_coding
contig007,exon,20122,22869,+,JX73_00245,protein_coding
contig007,CDS,20122,22866,+,JX73_00245,protein_coding
contig007,start_codon,20122,20124,+,JX73_00245,protein_coding
contig007,stop_codon,22867,22869,+,JX73_00245,protein_coding
contig007,gene,22912,23718,-,JX73_00250,protein_coding
contig007,transcript,22912,23718,-,JX73_00250,protein_coding
contig007,exon,22912,23718,-,JX73_00250,protein_coding
contig007,CDS,22915,23718,-,JX73_00250,protein_coding
contig007,start_codon,23716,23718,-,JX73_00250,protein_coding
contig007,stop_codon,22912,22914,-,JX73_00250,protein_coding
contig007,gene,23729,25228,-,JX73_00255,protein_coding
contig007,transcript,23729,25228,-,JX73_00255,protein_coding
contig007,exon,23729,25228,-,JX73_00255,protein_coding
contig007,CDS,23732,25228,-,JX73_00255,protein_coding
contig007,start_codon,25226,25228,-,JX73_00255,protein_coding
contig007,stop_codon,23729,23731,-,JX73_00255,protein_coding
contig007,gene,25230,25979,-,JX73_00260,protein_coding
contig007,transcript,25230,25979,-,JX73_00260,protein_coding
contig007,exon,25230,25979,-,JX73_00260,protein_coding
contig007,CDS,25233,25979,-,JX73_00260,protein_coding
contig007,start_codon,25977,25979,-,JX73_00260,protein_coding
contig007,stop_codon,25230,25232,-,JX73_00260,protein_coding
contig007,gene,25981,27927,-,JX73_00265,protein_coding
contig007,transcript,25981,27927,-,JX73_00265,protein_coding
contig007,exon,25981,27927,-,JX73_00265,protein_coding
contig007,CDS,25984,27927,-,JX73_00265,protein_coding
contig007,start_codon,27925,27927,-,JX73_00265,protein_coding
contig007,stop_codon,25981,25983,-,JX73_00265,protein_coding
contig007,gene,28013,28672,-,JX73_00270,protein_coding
contig007,transcript,28013,28672,-,JX73_00270,protein_coding
contig007,exon,28013,28672,-,JX73_00270,protein_coding
contig007,CDS,28016,28672,-,JX73_00270,protein_coding
contig007,start_codon,28670,28672,-,JX73_00270,protein_coding
contig007,stop_codon,28013,28015,-,JX73_00270,protein_coding
contig007,gene,30854,32926,+,JX73_00280,protein_coding
contig007,transcript,30854,32926,+,JX73_00280,protein_coding
contig007,exon,30854,32926,+,JX73_00280,protein_coding
contig007,CDS,30854,32923,+,JX73_00280,protein_coding
contig007,start_codon,30854,30856,+,JX73_00280,protein_coding
contig007,stop_codon,32924,32926,+,JX73_00280,protein_coding
contig007,gene,35308,37044,-,JX73_00290,protein_coding
contig007,transcript,35308,37044,-,JX73_00290,protein_coding
contig007,exon,35308,37044,-,JX73_00290,protein_coding
contig007,CDS,35311,37044,-,JX73_00290,protein_coding
contig007,start_codon,37042,37044,-,JX73_00290,protein_coding
contig007,stop_codon,35308,35310,-,JX73_00290,protein_coding
contig007,gene,37392,38396,-,JX73_00295,protein_coding
contig007,transcript,37392,38396,-,JX73_00295,protein_coding
contig007,exon,37392,38396,-,JX73_00295,protein_coding
contig007,CDS,37395,38396,-,JX73_00295,protein_coding
contig007,start_codon,38394,38396,-,JX73_00295,protein_coding
contig007,stop_codon,37392,37394,-,JX73_00295,protein_coding
contig007,gene,38437,40092,-,JX73_00300,protein_coding
contig007,transcript,38437,40092,-,JX73_00300,protein_coding
contig007,exon,38437,40092,-,JX73_00300,protein_coding
contig007,CDS,38440,40092,-,JX73_00300,protein_coding
contig007,start_codon,40090,40092,-,JX73_00300,protein_coding
contig007,stop_codon,38437,38439,-,JX73_00300,protein_coding
contig007,gene,40306,40821,+,JX73_00305,protein_coding
contig007,transcript,40306,40821,+,JX73_00305,protein_coding
contig007,exon,40306,40821,+,JX73_00305,protein_coding
contig007,CDS,40306,40818,+,JX73_00305,protein_coding
contig007,start_codon,40306,40308,+,JX73_00305,protein_coding
contig007,stop_codon,40819,40821,+,JX73_00305,protein_coding
contig007,gene,40821,42656,+,JX73_00310,protein_coding
contig007,transcript,40821,42656,+,JX73_00310,protein_coding
contig007,exon,40821,42656,+,JX73_00310,protein_coding
contig007,CDS,40821,42653,+,JX73_00310,protein_coding
contig007,start_codon,40821,40823,+,JX73_00310,protein_coding
contig007,stop_codon,42654,42656,+,JX73_00310,protein_coding
contig007,gene,42727,42831,-,JX73_00315,rRNA
contig007,transcript,42727,42831,-,JX73_00315,rRNA
contig007,exon,42727,42831,-,JX73_00315,rRNA
contig006,gene,271,768,+,JX73_00050,protein_coding
contig006,transcript,271,768,+,JX73_00050,protein_coding
contig006,exon,271,768,+,JX73_00050,protein_coding
contig006,CDS,271,765,+,JX73_00050,protein_coding
contig006,start_codon,271,273,+,JX73_00050,protein_coding
contig006,stop_codon,766,768,+,JX73_00050,protein_coding
contig006,gene,791,1165,+,JX73_00055,protein_coding
contig006,transcript,791,1165,+,JX73_00055,protein_coding
contig006,exon,791,1165,+,JX73_00055,protein_coding
contig006,CDS,791,1162,+,JX73_00055,protein_coding
contig006,start_codon,791,793,+,JX73_00055,protein_coding
contig006,stop_codon,1163,1165,+,JX73_00055,protein_coding
contig006,gene,1299,4898,+,JX73_00060,protein_coding
contig006,transcript,1299,4898,+,JX73_00060,protein_coding
contig006,exon,1299,4898,+,JX73_00060,protein_coding
contig006,CDS,1299,4895,+,JX73_00060,protein_coding
contig006,start_codon,1299,1301,+,JX73_00060,protein_coding
contig006,stop_codon,4896,4898,+,JX73_00060,protein_coding
contig006,gene,4900,9306,+,JX73_00065,protein_coding
contig006,transcript,4900,9306,+,JX73_00065,protein_coding
contig006,exon,4900,9306,+,JX73_00065,protein_coding
contig006,CDS,4900,9303,+,JX73_00065,protein_coding
contig006,start_codon,4900,4902,+,JX73_00065,protein_coding
contig006,stop_codon,9304,9306,+,JX73_00065,protein_coding
contig006,gene,9468,9668,-,JX73_00070,protein_coding
contig006,transcript,9468,9668,-,JX73_00070,protein_coding
contig006,exon,9468,9668,-,JX73_00070,protein_coding
contig006,CDS,9471,9668,-,JX73_00070,protein_coding
contig006,start_codon,9666,9668,-,JX73_00070,protein_coding
contig006,stop_codon,9468,9470,-,JX73_00070,protein_coding
contig006,gene,9862,10566,-,JX73_00075,protein_coding
contig006,transcript,9862,10566,-,JX73_00075,protein_coding
contig006,exon,9862,10566,-,JX73_00075,protein_coding
contig006,CDS,9865,10566,-,JX73_00075,protein_coding
contig006,start_codon,10564,10566,-,JX73_00075,protein_coding
contig006,stop_codon,9862,9864,-,JX73_00075,protein_coding
contig006,gene,10566,10826,-,JX73_00080,protein_coding
contig006,transcript,10566,10826,-,JX73_00080,protein_coding
contig006,exon,10566,10826,-,JX73_00080,protein_coding
contig006,CDS,10569,10826,-,JX73_00080,protein_coding
contig006,start_codon,10824,10826,-,JX73_00080,protein_coding
contig006,stop_codon,10566,10568,-,JX73_00080,protein_coding
contig006,gene,11932,12234,+,JX73_00090,protein_coding
contig006,transcript,11932,12234,+,JX73_00090,protein_coding
contig006,exon,11932,12234,+,JX73_00090,protein_coding
contig006,CDS,11932,12231,+,JX73_00090,protein_coding
contig006,start_codon,11932,11934,+,JX73_00090,protein_coding
contig006,stop_codon,12232,12234,+,JX73_00090,protein_coding
contig006,gene,12237,12500,+,JX73_00095,protein_coding
contig006,transcript,12237,12500,+,JX73_00095,protein_coding
contig006,exon,12237,12500,+,JX73_00095,protein_coding
contig006,CDS,12237,12497,+,JX73_00095,protein_coding
contig006,start_codon,12237,12239,+,JX73_00095,protein_coding
contig006,stop_codon,12498,12500,+,JX73_00095,protein_coding
contig006,gene,12541,13422,-,JX73_00100,protein_coding
contig006,transcript,12541,13422,-,JX73_00100,protein_coding
contig006,exon,12541,13422,-,JX73_00100,protein_coding
contig006,CDS,12544,13422,-,JX73_00100,protein_coding
contig006,start_codon,13420,13422,-,JX73_00100,protein_coding
contig006,stop_codon,12541,12543,-,JX73_00100,protein_coding
contig006,gene,13546,14781,+,JX73_00105,protein_coding
contig006,transcript,13546,14781,+,JX73_00105,protein_coding
contig006,exon,13546,14781,+,JX73_00105,protein_coding
contig006,CDS,13546,14778,+,JX73_00105,protein_coding
contig006,start_codon,13546,13548,+,JX73_00105,protein_coding
contig006,stop_codon,14779,14781,+,JX73_00105,protein_coding
contig006,gene,14845,16206,-,JX73_00110,protein_coding
contig006,transcript,14845,16206,-,JX73_00110,protein_coding
contig006,exon,14845,16206,-,JX73_00110,protein_coding
contig006,CDS,14848,16206,-,JX73_00110,protein_coding
contig006,start_codon,16204,16206,-,JX73_00110,protein_coding
contig006,stop_codon,14845,14847,-,JX73_00110,protein_coding
contig006,gene,16417,16773,-,JX73_00115,protein_coding
contig006,transcript,16417,16773,-,JX73_00115,protein_coding
contig006,exon,16417,16773,-,JX73_00115,protein_coding
contig006,CDS,16420,16773,-,JX73_00115,protein_coding
contig006,start_codon,16771,16773,-,JX73_00115,protein_coding
contig006,stop_codon,16417,16419,-,JX73_00115,protein_coding
contig006,gene,16775,17443,-,JX73_00120,protein_coding
contig006,transcript,16775,17443,-,JX73_00120,protein_coding
contig006,exon,16775,17443,-,JX73_00120,protein_coding
contig006,CDS,16778,17443,-,JX73_00120,protein_coding
contig006,start_codon,17441,17443,-,JX73_00120,protein_coding
contig006,stop_codon,16775,16777,-,JX73_00120,protein_coding
contig006,gene,17456,17713,-,JX73_00125,protein_coding
contig006,transcript,17456,17713,-,JX73_00125,protein_coding
contig006,exon,17456,17713,-,JX73_00125,protein_coding
contig006,CDS,17459,17713,-,JX73_00125,protein_coding
contig006,start_codon,17711,17713,-,JX73_00125,protein_coding
contig006,stop_codon,17456,17458,-,JX73_00125,protein_coding
contig006,gene,17866,18261,+,JX73_00130,protein_coding
contig006,transcript,17866,18261,+,JX73_00130,protein_coding
contig006,exon,17866,18261,+,JX73_00130,protein_coding
contig006,CDS,17866,18258,+,JX73_00130,protein_coding
contig006,start_codon,17866,17868,+,JX73_00130,protein_coding
contig006,stop_codon,18259,18261,+,JX73_00130,protein_coding
contig006,gene,18437,19516,+,JX73_00135,protein_coding
contig006,transcript,18437,19516,+,JX73_00135,protein_coding
contig006,exon,18437,19516,+,JX73_00135,protein_coding
contig006,CDS,18437,19513,+,JX73_00135,protein_coding
contig006,start_codon,18437,18439,+,JX73_00135,protein_coding
contig006,stop_codon,19514,19516,+,JX73_00135,protein_coding
contig006,gene,19651,19861,-,JX73_00140,protein_coding
contig006,transcript,19651,19861,-,JX73_00140,protein_coding
contig006,exon,19651,19861,-,JX73_00140,protein_coding
contig006,CDS,19654,19860,-,JX73_00140,protein_coding
contig006,stop_codon,19651,19653,-,JX73_00140,protein_coding
contig006,five_prime_utr,19861,19861,-,JX73_00140,protein_coding
contig009,gene,414,1211,-,JX73_01500,protein_coding
contig009,transcript,414,1211,-,JX73_01500,protein_coding
contig009,exon,414,1211,-,JX73_01500,protein_coding
contig009,CDS,417,1211,-,JX73_01500,protein_coding
contig009,start_codon,1209,1211,-,JX73_01500,protein_coding
contig009,stop_codon,414,416,-,JX73_01500,protein_coding
contig009,gene,1463,1642,-,JX73_01505,protein_coding
contig009,transcript,1463,1642,-,JX73_01505,protein_coding
contig009,exon,1463,1642,-,JX73_01505,protein_coding
contig009,CDS,1466,1642,-,JX73_01505,protein_coding
contig009,start_codon,1640,1642,-,JX73_01505,protein_coding
contig009,stop_codon,1463,1465,-,JX73_01505,protein_coding
contig009,gene,1648,1869,-,JX73_01510,protein_coding
contig009,transcript,1648,1869,-,JX73_01510,protein_coding
contig009,exon,1648,1869,-,JX73_01510,protein_coding
contig009,CDS,1651,1869,-,JX73_01510,protein_coding
contig009,start_codon,1867,1869,-,JX73_01510,protein_coding
contig009,stop_codon,1648,1650,-,JX73_01510,protein_coding
contig009,gene,1827,2315,-,JX73_01515,protein_coding
contig009,transcript,1827,2315,-,JX73_01515,protein_coding
contig009,exon,1827,2315,-,JX73_01515,protein_coding
contig009,CDS,1830,2315,-,JX73_01515,protein_coding
contig009,start_codon,2313,2315,-,JX73_01515,protein_coding
contig009,stop_codon,1827,1829,-,JX73_01515,protein_coding
contig009,gene,2459,2686,+,JX73_01520,protein_coding
contig009,transcript,2459,2686,+,JX73_01520,protein_coding
contig009,exon,2459,2686,+,JX73_01520,protein_coding
contig009,CDS,2459,2683,+,JX73_01520,protein_coding
contig009,start_codon,2459,2461,+,JX73_01520,protein_coding
contig009,stop_codon,2684,2686,+,JX73_01520,protein_coding
contig009,gene,7351,8736,+,JX73_01535,protein_coding
contig009,transcript,7351,8736,+,JX73_01535,protein_coding
contig009,exon,7351,8736,+,JX73_01535,protein_coding
contig009,CDS,7351,8733,+,JX73_01535,protein_coding
contig009,start_codon,7351,7353,+,JX73_01535,protein_coding
contig009,stop_codon,8734,8736,+,JX73_01535,protein_coding
contig009,gene,8736,9755,+,JX73_01540,protein_coding
contig009,transcript,8736,9755,+,JX73_01540,protein_coding
contig009,exon,8736,9755,+,JX73_01540,protein_coding
contig009,CDS,8736,9752,+,JX73_01540,protein_coding
contig009,start_codon,8736,8738,+,JX73_01540,protein_coding
contig009,stop_codon,9753,9755,+,JX73_01540,protein_coding
contig010,gene,23,1614,+,JX73_01565,rRNA
contig010,transcript,23,1614,+,JX73_01565,rRNA
contig010,exon,23,1614,+,JX73_01565,rRNA
contig010,gene,1783,4696,+,JX73_01570,rRNA
contig010,transcript,1783,4696,+,JX73_01570,rRNA
contig010,exon,1783,4696,+,JX73_01570,rRNA
contig012,gene,1,211,+,JX73_02545,protein_coding
contig012,transcript,1,211,+,JX73_02545,protein_coding
contig012,exon,1,211,+,JX73_02545,protein_coding
contig012,CDS,2,208,+,JX73_02545,protein_coding
contig012,stop_codon,209,211,+,JX73_02545,protein_coding
contig012,five_prime_utr,1,1,+,JX73_02545,protein_coding
contig012,gene,383,1084,-,JX73_02550,protein_coding
contig012,transcript,383,1084,-,JX73_02550,protein_coding
contig012,exon,383,1084,-,JX73_02550,protein_coding
contig012,CDS,386,1084,-,JX73_02550,protein_coding
contig012,start_codon,1082,1084,-,JX73_02550,protein_coding
contig012,stop_codon,383,385,-,JX73_02550,protein_coding
contig012,gene,1068,2369,-,JX73_02555,protein_coding
contig012,transcript,1068,2369,-,JX73_02555,protein_coding
contig012,exon,1068,2369,-,JX73_02555,protein_coding
contig012,CDS,1071,2369,-,JX73_02555,protein_coding
contig012,start_codon,2367,2369,-,JX73_02555,protein_coding
contig012,stop_codon,1068,1070,-,JX73_02555,protein_coding
contig012,gene,3700,4116,+,JX73_02570,protein_coding
contig012,transcript,3700,4116,+,JX73_02570,protein_coding
contig012,exon,3700,4116,+,JX73_02570,protein_coding
contig012,CDS,3700,4116,+,JX73_02570,protein_coding
contig012,start_codon,3700,3702,+,JX73_02570,protein_coding
contig005,gene,579,1295,+,JX73_00040,protein_coding
contig005,transcript,579,1295,+,JX73_00040,protein_coding
contig005,exon,579,1295,+,JX73_00040,protein_coding
contig005,CDS,579,1292,+,JX73_00040,protein_coding
contig005,start_codon,579,581,+,JX73_00040,protein_coding
contig005,stop_codon,1293,1295,+,JX73_00040,protein_coding
contig003,gene,1,444,+,JX73_00015,protein_coding
contig003,transcript,1,444,+,JX73_00015,protein_coding
contig003,exon,1,444,+,JX73_00015,protein_coding
contig003,CDS,1,441,+,JX73_00015,protein_coding
contig003,stop_codon,442,444,+,JX73_00015,protein_coding
contig003,gene,852,1091,+,JX73_00020,protein_coding
contig003,transcript,852,1091,+,JX73_00020,protein_coding
contig003,exon,852,1091,+,JX73_00020,protein_coding
contig003,CDS,852,1088,+,JX73_00020,protein_coding
contig003,start_codon,852,854,+,JX73_00020,protein_coding
contig003,stop_codon,1089,1091,+,JX73_00020,protein_coding
contig003,gene,1091,1399,+,JX73_00025,protein_coding
contig003,transcript,1091,1399,+,JX73_00025,protein_coding
contig003,exon,1091,1399,+,JX73_00025,protein_coding
contig003,CDS,1091,1399,+,JX73_00025,protein_coding
contig003,start_codon,1091,1093,+,JX73_00025,protein_coding
contig013,gene,1,250,-,JX73_02575,protein_coding
contig013,transcript,1,250,-,JX73_02575,protein_coding
contig013,exon,1,250,-,JX73_02575,protein_coding
